,b1_l,b2_l,b3_l,i1_l,i2_l,iii1_l,iii3_l,hg1_l,hg2_l,hg3_l,hg4_l,b1_r,b2_r,b3_r,i1_r,i2_r,iii1_r,iii3_r,hg1_r,hg2_r,hg3_r,hg4_r
24,0.752504342926,0.135612093499,0.719725215641,0.275876240304,0.13961333182,0.279755515346,0.682240546751,0.206723183627,0.269690187914,0.0513388990119,0.0980650663259,0.758231611261,0.134859506047,0.72014893302,0.27208218535,0.134296209247,0.278956635898,0.694257545966,0.211658576176,0.276789527796,0.0531899898393,0.0940541074108
25,0.753981256123,0.135700709725,0.721437198638,0.276412766674,0.137879357015,0.281346449241,0.68364925626,0.207575515316,0.271378294284,0.0515662736582,0.0978997239442,0.758679444746,0.134793889461,0.721307284528,0.272384742161,0.134410918485,0.280319558902,0.693738865041,0.211801931295,0.277344033242,0.0540019214489,0.0920927804999
26,0.752071031055,0.135310599468,0.721101212675,0.276618959791,0.137834624765,0.280690418761,0.681941294757,0.207229991045,0.270775564069,0.0514152726323,0.0993584026787,0.755812551879,0.13427419925,0.720125591437,0.272461194968,0.133659380765,0.278940237283,0.692516864484,0.211759932825,0.276469932016,0.0539543471802,0.0927893448237
27,0.751257517293,0.135618291812,0.720346253573,0.276309917308,0.137324249935,0.279550854584,0.680978066384,0.206480039483,0.269245467222,0.0514161745695,0.102811321311,0.755064628649,0.134446199051,0.719393575955,0.272324523499,0.134751176012,0.279008442976,0.692245268037,0.211186776286,0.276253967602,0.0539477657844,0.0978716187905
28,0.750163872876,0.135580330485,0.718853406623,0.275825533201,0.136328693944,0.278989453414,0.681669737674,0.205298052053,0.268425756542,0.0514577652954,0.101840606336,0.75619912378,0.134361635597,0.718669591792,0.272335532836,0.131454223631,0.278581292305,0.691798791358,0.210663194406,0.275142082204,0.0544426700465,0.0947711829286
29,0.753477106957,0.135801788964,0.721723208745,0.276328124268,0.135911465541,0.280109213903,0.683899072261,0.205935595174,0.2696922713,0.0510210363669,0.0989372354224,0.758083899905,0.135306039593,0.721473175173,0.272335730248,0.130373718216,0.279835993778,0.69346807453,0.210749320781,0.275974255387,0.0538015334527,0.0947444345699
30,0.753382081324,0.135891429685,0.723720947341,0.277357099337,0.135330832732,0.280299331758,0.684077074542,0.207331496372,0.269930364669,0.0513569987278,0.100987146318,0.756825720809,0.134360138321,0.720919480789,0.270970964811,0.129528681067,0.280121480897,0.694757266134,0.2094516962,0.27544891751,0.0541094176883,0.0947618443984
31,0.751088536487,0.135217689895,0.722802794839,0.278129565332,0.133583946449,0.280129529375,0.682316331298,0.207735087877,0.269591356722,0.0503871398024,0.103038806814,0.757353669688,0.134750106189,0.720503178839,0.271230529025,0.128159192407,0.282112846915,0.698044633745,0.210633297888,0.276327352822,0.0527441445159,0.0948919796117
32,0.747443276712,0.135715838513,0.71979085849,0.277551858411,0.134774130312,0.278556993984,0.681824061475,0.206677329343,0.267840508627,0.0505511053343,0.0978047452398,0.753689335894,0.135034176958,0.718530492454,0.271228631018,0.128339886079,0.280719382182,0.697623990517,0.210404660853,0.274201360609,0.053687755379,0.0918415548534
33,0.752909607867,0.135799955104,0.72307280501,0.279531340504,0.135059379169,0.281592097341,0.685713078788,0.207548330038,0.269940109126,0.0506099355948,0.0984279533336,0.758916123314,0.135274106955,0.721456227468,0.273091453554,0.131695155113,0.282573863824,0.69929390968,0.211870315044,0.276853224495,0.0535431204829,0.0943794927954
34,0.753645450772,0.13636368302,0.724496171361,0.278850804407,0.135680043683,0.280704438944,0.686060989248,0.207609113431,0.269210294093,0.0504236226729,0.092874676658,0.758237546342,0.133980270286,0.724216490373,0.273695363502,0.128670748884,0.281771642481,0.698399475377,0.212700383619,0.275441960208,0.0534616410106,0.0948947241782
35,0.752041187882,0.135490443756,0.723056046502,0.278879771506,0.135489191122,0.280626581823,0.686383739446,0.20770689752,0.269711504273,0.0511731439621,0.0933934719233,0.756775208612,0.13440911624,0.722266466442,0.273841964808,0.12694290226,0.281538375445,0.695918849082,0.212312028219,0.274315325997,0.0541840306701,0.0965817331074
36,0.752124109759,0.135383784091,0.722153333472,0.278410363394,0.137364075608,0.280621693035,0.684832872152,0.207534525094,0.270307146026,0.0504549791852,0.09429300256,0.756552681729,0.133497529374,0.722396658209,0.274306742783,0.127914007044,0.281584194882,0.695722122875,0.213225527256,0.275410217589,0.0540434631042,0.0967965064524
37,0.75172580965,0.135604146452,0.721847416427,0.278659754275,0.137604584452,0.281308440689,0.683800609419,0.207368379879,0.269383525648,0.0515290508283,0.0905011797083,0.757797805787,0.133183626069,0.723696952514,0.276779621772,0.129772868675,0.282198949757,0.696293919694,0.214428145573,0.275923830101,0.0541329763979,0.0939458897702
38,0.753295206103,0.135616232093,0.72260940172,0.278693495616,0.137300873192,0.281135033362,0.683432793986,0.207448808285,0.268717570267,0.051490322953,0.0921467428016,0.756273029608,0.133193488729,0.721620012161,0.276349327534,0.128994552332,0.282115448854,0.692972991775,0.214314082088,0.274984228269,0.0555668708266,0.0961771735446
39,0.755368070593,0.13563965302,0.723183207832,0.278944314684,0.137989628379,0.281169813499,0.683439468244,0.207707059089,0.269817434074,0.0514902482778,0.092035751315,0.759004334908,0.133566573379,0.722717173227,0.277575381216,0.128700244847,0.282311539548,0.694583389462,0.21595861126,0.275799256745,0.0552773979325,0.095293707675
40,0.756523754452,0.135417248697,0.72231976878,0.278828286333,0.137531347696,0.281646031204,0.683875332456,0.208220836633,0.269481006842,0.0516264034997,0.0927959127937,0.759787106333,0.133520535942,0.724891990981,0.279237650226,0.131045326115,0.282565567562,0.694401058059,0.216210572538,0.275090957485,0.055247537965,0.0957681605154
41,0.755051527449,0.135384524306,0.720919420875,0.279142417322,0.136357067404,0.281532960193,0.683019780837,0.208680158209,0.270012862649,0.0515087730441,0.0940775137037,0.759491877912,0.133396644043,0.722923881905,0.279178143023,0.130333922006,0.282695540697,0.693104999163,0.216523608552,0.275563380168,0.0560013204827,0.0939380703998
42,0.754460902339,0.135566194991,0.720893314281,0.279805246916,0.135519275552,0.281773504083,0.68307026709,0.208321828345,0.268812630695,0.0517285084315,0.0954809566379,0.759577444333,0.134385086545,0.722202725439,0.279646562602,0.128210400993,0.283536214468,0.692660874804,0.216589539709,0.274573848046,0.0557796715088,0.0946507137568
43,0.75551445356,0.13562270023,0.722863062843,0.281019929675,0.135024957756,0.282363798585,0.68345852811,0.209438827784,0.269547441945,0.051551322248,0.0966437561627,0.760505167261,0.134063805865,0.722389681147,0.279194615624,0.128240065163,0.284401250708,0.695653471464,0.216354501542,0.275647895699,0.0562651664376,0.0934266159504
44,0.752369664004,0.135794783035,0.72244999807,0.281389163433,0.13524371606,0.281960845852,0.68235310477,0.209277384256,0.268352501432,0.0524398096599,0.0939081124543,0.758242881827,0.134085344445,0.721558294359,0.277902182943,0.126296505226,0.283687897487,0.69412350212,0.215574198268,0.274177227443,0.0550983135475,0.0940267806747
45,0.749088850484,0.135384457664,0.72166679152,0.281526395978,0.135215121399,0.281313464645,0.679675458369,0.20927068888,0.267183344745,0.0515360758026,0.0941985918216,0.756670887191,0.133641277113,0.719794086532,0.276441570089,0.125452446971,0.283070264658,0.693693898082,0.214681187297,0.273835284601,0.0551292147215,0.0938105876728
46,0.752139604109,0.134517778597,0.722877638212,0.281979880579,0.135460553622,0.282058189894,0.680568837215,0.210097200107,0.268237772916,0.0511757173013,0.0964507859508,0.759438833353,0.13393134301,0.721553842753,0.277037087213,0.127612615062,0.283516601871,0.69381884266,0.215021016896,0.2737546354,0.0555492112133,0.0936211404673
47,0.751115454015,0.134109963367,0.722670959562,0.281418217009,0.135915142747,0.28085355429,0.679149434319,0.209406068251,0.266983868328,0.0510799703305,0.0933997575617,0.757414102718,0.133017083013,0.720329339044,0.275439357284,0.126341582202,0.281256467287,0.692807849937,0.214694139717,0.271925143592,0.055647700012,0.092013287979
48,0.752431533939,0.133599913174,0.72296574032,0.281273509254,0.134843492381,0.281245721125,0.678948242339,0.208882309552,0.266961224714,0.0512095046624,0.0974776690107,0.75929932696,0.133624467214,0.721371015695,0.275649775319,0.125680955448,0.282876683489,0.693938355185,0.21417633843,0.271519152052,0.0561083063203,0.092960784838
49,0.751311139639,0.134116958061,0.7230499935,0.282314987298,0.136497207032,0.279868639204,0.679738245393,0.209330029205,0.266906567877,0.0514003946027,0.098655925165,0.755940009769,0.133925659441,0.71999122923,0.275948687722,0.124301343063,0.281907589404,0.693307122645,0.214072930464,0.271353487073,0.0551353776838,0.0930261011785
50,0.752607391906,0.133445479169,0.722901512532,0.282647453035,0.134073812573,0.28051629669,0.679334480654,0.208557144181,0.266489335121,0.0523761995994,0.0981988165917,0.756617031346,0.13271093441,0.720557071483,0.275390288582,0.12276353392,0.281509302888,0.692308790284,0.213032520424,0.270954356377,0.0550895483338,0.093734120963
51,0.754003728258,0.133770153457,0.722838542326,0.2839122201,0.134068286678,0.280015306044,0.67959494178,0.208172208056,0.265696662036,0.0527980419364,0.100359491018,0.759740786043,0.133826683237,0.721626810724,0.277639789955,0.124332848507,0.284194626517,0.693902926832,0.214231118442,0.271613307077,0.0565687472955,0.0949218667779
52,0.752781778318,0.133808695624,0.721586517341,0.284053995821,0.132857209912,0.279674837004,0.678528952613,0.208683365559,0.265047484201,0.051965913236,0.0979493823554,0.757801272421,0.133792080805,0.719737881737,0.277343187607,0.124274554837,0.283680546712,0.692781009758,0.214301886726,0.270928378074,0.055674160765,0.0905999145776
53,0.755958979794,0.132675613204,0.724699698561,0.285468506094,0.133878699912,0.280969129722,0.679117939164,0.208935930154,0.266789076559,0.0515559541345,0.100332533141,0.759059395196,0.133328472759,0.722043006519,0.278067471021,0.125659016384,0.284434425734,0.692703551735,0.215234867074,0.272246131576,0.0555872394968,0.0932694322523
54,0.753736712009,0.133417647694,0.723515909658,0.284121115937,0.133258363192,0.280134162488,0.678077344968,0.20849414442,0.26561195292,0.0511857597109,0.0961908785366,0.758335103917,0.13255454285,0.721163883699,0.278316526093,0.1245596769,0.283491390717,0.690110420831,0.214893130246,0.270436903934,0.0558248639399,0.0918009240752
55,0.750834332529,0.133265365454,0.720664959031,0.283893022013,0.134082036717,0.279979608207,0.67599685974,0.208286493363,0.26538157564,0.0506910659987,0.0969440773902,0.755536769182,0.133278872035,0.720353503195,0.278544772492,0.124472405894,0.282643383977,0.68773387768,0.214099028596,0.270185273797,0.0557598295519,0.09181150956
56,0.752716603117,0.13310489685,0.71968764647,0.283417166085,0.133246984515,0.279342805317,0.676086095235,0.207690107699,0.264796115623,0.0503342437516,0.0996946210414,0.759436704442,0.132909921732,0.72148500944,0.27889090994,0.125175829864,0.283803907146,0.68841434327,0.214662271214,0.270574116973,0.0553724954841,0.0946846058455
57,0.751346803523,0.13291418465,0.719546667626,0.284244340209,0.133320758092,0.279966349012,0.675491765387,0.207944164859,0.263915983543,0.050755251343,0.0977723682048,0.755547487827,0.131792344224,0.720926543248,0.278879106499,0.127186277407,0.283231762299,0.687584247305,0.214459158512,0.271062247384,0.0553120105242,0.0962172925525
58,0.751338067878,0.132602972165,0.72106557534,0.285386372999,0.132960584522,0.280183284021,0.674030956402,0.209479833512,0.263351907907,0.050900467749,0.100399081294,0.757159129851,0.131602191925,0.720988857598,0.278158292437,0.125541109204,0.283508014122,0.687014469296,0.213888167488,0.270002645145,0.0543700137943,0.0961859746061
59,0.753211582209,0.131925689024,0.722928256481,0.287161719774,0.131493047581,0.280386672028,0.675999489854,0.210747992825,0.264729176816,0.0513170269068,0.100799227708,0.758013031292,0.131695107542,0.721233441949,0.278940688375,0.125056368705,0.284738449159,0.688827941607,0.213262139849,0.269628658369,0.0553603912203,0.0993301435102
60,0.75166979125,0.132188893351,0.721540940476,0.288769959146,0.132645125529,0.280451240225,0.675213802148,0.211587937699,0.264070217177,0.0506536100984,0.0962109757599,0.754694617196,0.131321093152,0.718922262589,0.279714448287,0.126415337992,0.283529609641,0.686899033695,0.213377557001,0.269656418326,0.0547850577116,0.0930383630569
61,0.7525609752,0.131081807217,0.722583679178,0.289386265337,0.13271545557,0.281697539973,0.675786904906,0.211454362689,0.264877940643,0.0504279129373,0.0939473220172,0.756703404121,0.131235938969,0.720541816404,0.280282996472,0.12540569431,0.28362785911,0.68644678967,0.213177336719,0.268876093691,0.053805962592,0.0964523172893
62,0.750084217773,0.130856595864,0.719987898357,0.288918993092,0.134648325571,0.280408144476,0.673425058913,0.210954773292,0.264806775062,0.0502569262894,0.0994829039748,0.755674241814,0.13072129017,0.719555517913,0.281547512441,0.123934391047,0.282617866024,0.685350026984,0.214021649909,0.268783726439,0.054325746014,0.09667817161
63,0.754048369759,0.131328938742,0.721452324098,0.29019437374,0.134677450896,0.281673022236,0.674212990695,0.211284397495,0.264716211083,0.0505562681628,0.0989043020695,0.755502765692,0.131267465067,0.719999893164,0.282416413473,0.125423461925,0.283748796009,0.686727134166,0.214595750487,0.269463589462,0.0539267988698,0.0956450330762
64,0.754214104058,0.131430609405,0.721353072507,0.290135526315,0.137069275192,0.282136278993,0.674807580221,0.211338909527,0.265727108278,0.0510464906821,0.0988827210638,0.757181959376,0.130387527586,0.722493186665,0.284346496053,0.127008461785,0.285208708299,0.688973470679,0.216012614907,0.270943163455,0.0544616579616,0.0953006613719
65,0.755640121747,0.132671746608,0.722060074721,0.289521179031,0.136965044141,0.282122478641,0.674068755646,0.210120628479,0.265520392775,0.051046395377,0.0987838739489,0.757886252315,0.131993583628,0.722167591552,0.283759478128,0.126450229575,0.285288961378,0.688648557043,0.216444360532,0.271067838889,0.0548535638416,0.0942905157548
66,0.753581691814,0.132363495514,0.721923560552,0.289568143734,0.135966098109,0.280862589278,0.673600811114,0.211317468813,0.265549217595,0.0509632408632,0.0983434890903,0.755817629328,0.130916594218,0.721210458038,0.283047088385,0.126994409003,0.283867177943,0.688264970937,0.216542821711,0.270620807887,0.054441184121,0.0914875091251
67,0.750556802495,0.132856753644,0.72150525575,0.289746661929,0.135450283565,0.281083354505,0.672104941695,0.210937925758,0.264153015167,0.0515245817134,0.0981035042019,0.754578585309,0.132092469144,0.718709188251,0.282903485242,0.12580352428,0.283388741329,0.688527717648,0.216229222165,0.269644608086,0.0542616394429,0.0886223619603
68,0.752060758928,0.132779275118,0.723049943576,0.291042773009,0.136660370786,0.282419647315,0.673060915746,0.211649151006,0.264388336627,0.0517332062154,0.100676229759,0.755372052204,0.130975277338,0.720728274095,0.282891364832,0.123482556839,0.284715271798,0.688074966634,0.216499146311,0.269763229105,0.0558676460754,0.0910737135241
69,0.75116197441,0.13189024134,0.723377552273,0.291988494227,0.136466779086,0.282347537273,0.672589752923,0.213013930042,0.265326327418,0.0515069268893,0.0990464428397,0.757097292409,0.130876734761,0.72189485418,0.283324151879,0.12408852769,0.284418133692,0.688398530921,0.216670816415,0.270964206515,0.0553551784798,0.0897784888837
70,0.750365410105,0.13260819055,0.7217755253,0.291236905843,0.133963432148,0.281875958251,0.671295565466,0.212389552615,0.264230501279,0.0512944407865,0.0983922643196,0.755500396723,0.131453334933,0.719286421879,0.281189173597,0.121305678282,0.283543520497,0.687283131496,0.215459119022,0.268590804593,0.0541484645822,0.0903161521793
71,0.754159032019,0.132057130185,0.724374741021,0.292087775831,0.131576664643,0.28329942581,0.670946483564,0.212886675007,0.264324451535,0.0503830749891,0.0982760353067,0.75701466259,0.130830995301,0.720953335436,0.281537999728,0.120144616753,0.283972786746,0.688062007915,0.215054823764,0.269286195184,0.0545377741991,0.091764047995
72,0.750044255646,0.131274377682,0.721707963056,0.291272260969,0.129184130455,0.282519668118,0.669430782582,0.212853767588,0.263424918705,0.0503065809626,0.102690462363,0.752979570942,0.130481120479,0.717979680451,0.279548553536,0.117858740085,0.282817727688,0.686233203188,0.213654115598,0.267451402587,0.05395337767,0.0889321772949
73,0.75139219743,0.131297984954,0.721157321279,0.290591644928,0.128567103391,0.282258501076,0.668666877633,0.211967599415,0.262823575789,0.0499642489473,0.100513579079,0.753626279396,0.130770760652,0.716625640431,0.278927948584,0.117636707556,0.282675773633,0.686221395808,0.213970802706,0.267673317303,0.0536830493063,0.0920812433999
74,0.750321159457,0.130194702811,0.721912858663,0.29124787369,0.128878064232,0.282077694083,0.667425265394,0.212465618894,0.26305629984,0.0497997065484,0.0992280320739,0.753459111826,0.130516970269,0.71567847424,0.278723950991,0.117303997496,0.283859437986,0.687448020999,0.2139410495,0.267430430509,0.0529809359677,0.0936760259711
75,0.752939985321,0.130598497435,0.723700123679,0.292446152969,0.129997915537,0.283133160557,0.668987816766,0.212683445245,0.263718445698,0.0509691536309,0.0984507279947,0.756429913268,0.131191042025,0.716879345434,0.279799594294,0.118712500903,0.285234314348,0.68917377434,0.213713183803,0.268323534082,0.0535006578013,0.0912665878806
76,0.752482448299,0.130070168687,0.722644117622,0.292239354932,0.129737986724,0.282487198888,0.667933587576,0.211932857534,0.263683384418,0.0502156580656,0.0974621292949,0.755820932735,0.130660751209,0.716303949361,0.279835744655,0.117610939994,0.285172868384,0.687103179964,0.214123130111,0.268286816116,0.0533080879138,0.0930773761743
77,0.751623644135,0.130125245749,0.721810757978,0.292741979023,0.129587788243,0.282099316786,0.666537870113,0.211598105537,0.262590828101,0.0501276250594,0.101728882494,0.754729720002,0.130872429766,0.715663904186,0.279155856038,0.117277251505,0.28344065881,0.686704041627,0.213796205896,0.267511484357,0.0534418735502,0.0914322099924
78,0.748616114982,0.130183491451,0.720147873851,0.293117664467,0.129998409153,0.281028466877,0.663171923457,0.212486386379,0.262423086371,0.0503952009383,0.0995016484708,0.751261712387,0.130307610948,0.713267614564,0.278552892279,0.116038112646,0.282617382464,0.684082568821,0.214212952658,0.266180852563,0.0529971370861,0.091922308426
79,0.751548512882,0.131692338878,0.720219530611,0.292962025424,0.129465405176,0.281498555143,0.664279858286,0.212151543243,0.26215925804,0.0506874768083,0.101702466894,0.754618589358,0.130991619133,0.716529349289,0.28076933425,0.117554738616,0.284786001493,0.687043282452,0.21464441675,0.26762919101,0.0521740433481,0.0901079891997
80,0.750048075417,0.132164083635,0.719474174158,0.293388929256,0.130391556988,0.281670589725,0.662991854643,0.212408726252,0.261827702577,0.0500918333718,0.101435637742,0.753370101562,0.130403858634,0.71530601686,0.281247286219,0.116712410798,0.283786083889,0.684194259342,0.21576456062,0.266844056936,0.0522791486962,0.0916781324674
81,0.751305839485,0.131787950952,0.71933514707,0.292961864741,0.128222344919,0.281370472112,0.661891897609,0.212520236287,0.261489666874,0.0496206493412,0.0984436020509,0.753354840553,0.129401796824,0.71514695687,0.281088925343,0.116809027026,0.283851774947,0.682838853686,0.215600286462,0.266251069651,0.0516290285028,0.0905812713386
82,0.750950151403,0.13113167896,0.72024294265,0.293719856054,0.128760363683,0.2816478285,0.660807089721,0.212760356558,0.261666741385,0.0505902135964,0.101623692027,0.752972054413,0.129582500109,0.71443861932,0.28196695817,0.118826612586,0.284464680385,0.682619606962,0.217291924375,0.268748175177,0.0527464820793,0.090731469447
83,0.751801140676,0.132028856157,0.719745341123,0.293469431416,0.129785659756,0.28263763554,0.661229341228,0.213012319099,0.262279194612,0.0492240114487,0.100471925336,0.752489481968,0.129755358753,0.715051377653,0.281721507895,0.119654732873,0.2842367485,0.680376941711,0.217741221679,0.268956168853,0.0532478975559,0.0906658918872
84,0.748631311994,0.132262687907,0.718974850652,0.293542013952,0.131124895636,0.281470435368,0.658757054329,0.212633216975,0.261611194,0.0503612826539,0.099467027075,0.752032233521,0.130107459541,0.715222323307,0.281118983012,0.12012291728,0.284079191735,0.679820168125,0.216962053187,0.268462073021,0.0544032055656,0.0933323005464
85,0.749210255263,0.131334098839,0.718294499909,0.292455884852,0.130815631838,0.280862202288,0.658713769996,0.2126903859,0.261586185945,0.050096688599,0.102037696394,0.751916972483,0.130216962674,0.71347862475,0.280499650619,0.120064881199,0.282907193702,0.680860252189,0.216421573986,0.268090973231,0.054563713722,0.0908234738271
