mean,mean_er,mean_WBF,WBF_er,b1_l,b2_l,b3_l,i1_l,i2_l,iii1_l,iii3_l,hg1_l,hg2_l,hg3_l,hg4_l,b1_r,b2_r,b3_r,i1_r,i2_r,iii1_r,iii3_r,hg1_r,hg2_r,hg3_r,hg4_r
0.0114694918917,0.27771687204,188.098765432,26.7829346512,0.441392232188,0.131161445637,0.428147407159,0.359949606519,0.276362782538,0.18233805535,0.421833810042,0.246045848801,0.19453688318,0.138573218639,0.139493286199,0.486725807546,0.133758216717,0.421921665219,0.312048256471,0.334977763776,0.174418283151,0.410386616442,0.212956453615,0.23074725215,0.120605649,0.178120582241
0.00453441906289,0.176268918711,191.589506173,18.3375784553,0.481615803797,0.145322496318,0.433410504086,0.297773889865,0.304038783395,0.169710063508,0.499023942006,0.212642840527,0.17438353172,0.112567048593,0.138356066822,0.524362423352,0.128232124371,0.469479769779,0.283304523023,0.298931126821,0.167236268249,0.47821801654,0.211535789918,0.231833841629,0.131534985487,0.186855657812
0.00639707304429,0.179364859113,191.604938272,18.363093565,0.470202868966,0.144623613544,0.423312173088,0.29467504664,0.300595485391,0.164199287655,0.493637277574,0.210488379185,0.172096455239,0.112173067251,0.139126644371,0.508902697939,0.129638627443,0.462119221952,0.280441161744,0.298236578395,0.162867781326,0.470504543935,0.210224487564,0.229277613539,0.130431704343,0.183077102046
0.00395605247221,0.174367936918,191.580246914,18.3706586184,0.465835345646,0.14640413987,0.421927610079,0.294521617383,0.300303687028,0.165163720064,0.501903052567,0.20997130643,0.172720258533,0.111014098579,0.135004790391,0.514943050914,0.127904648475,0.466560838461,0.279917034679,0.29732733926,0.164087692881,0.470403284577,0.21047904744,0.230485831426,0.132525628012,0.181798855849
0.00409591827512,0.180174487157,191.567901235,18.3653828234,0.468287107924,0.144963749489,0.424405315961,0.297022438012,0.300651038558,0.171470977345,0.504645254049,0.210295121125,0.173844892405,0.110512649484,0.139477719204,0.511564282856,0.128853888637,0.467840789886,0.281561590176,0.296051134938,0.167272631389,0.47069356668,0.210646191999,0.230486433112,0.132376326438,0.181877497077
0.00440201626212,0.179166060094,191.570987654,18.3847651015,0.472019345777,0.145083601982,0.429685196718,0.298571467294,0.3040852399,0.17849186245,0.508192729857,0.210160167396,0.176156993131,0.109676209999,0.135381336675,0.514533637596,0.129917116352,0.466466981112,0.281711221635,0.297713592986,0.173883783173,0.478178831317,0.210954401215,0.233520683234,0.13184722617,0.182389297721
-0.00117763308429,0.176936382983,191.552469136,18.3595565537,0.466097813067,0.144050590857,0.433396126601,0.297770937091,0.309258535192,0.175282530067,0.505922037018,0.209933370515,0.177186541893,0.109597651795,0.139535673705,0.519288009593,0.129337884016,0.468636545489,0.281468813846,0.303677311729,0.172456933593,0.478976341534,0.21064434073,0.235825874892,0.132317084276,0.184200211595
-0.0040303685025,0.17077417814,191.580246914,18.3477378216,0.471087667951,0.144595825723,0.432082218103,0.29587409576,0.308407061347,0.171917539191,0.504958056355,0.208861926525,0.177619919387,0.109043528803,0.136654693109,0.513612491156,0.130684288279,0.465777575404,0.278061299145,0.304961342006,0.168576820979,0.481333890652,0.208044634574,0.233260491846,0.131986517534,0.179746443904
0.00101411300898,0.172050996497,191.570987654,18.3670197344,0.480560235087,0.144507671198,0.442296615112,0.29462501215,0.311312138473,0.172299152322,0.507940934839,0.206741325594,0.176916275952,0.108672987705,0.135278136087,0.522111533227,0.132143006944,0.469429022832,0.275841519599,0.305242859308,0.168520551053,0.49034738079,0.206611367236,0.232741506545,0.129848940733,0.183206055749
-0.0027132596006,0.168376716964,191.527777778,18.3867399223,0.464548106124,0.142761650557,0.432419515206,0.289843660867,0.309756422377,0.165780789256,0.504783546705,0.203355460648,0.171490541957,0.108200009828,0.136470428522,0.512672289458,0.131215460705,0.464425868262,0.272056568657,0.302619287723,0.16330073845,0.489578359218,0.202993659027,0.227733823714,0.130721553839,0.184496353992
0.00253423840199,0.165276216119,191.50308642,18.3881963991,0.465949393771,0.143206421682,0.436612584938,0.287945632946,0.309390238391,0.162498136504,0.503471680432,0.201866187802,0.170162889431,0.108255841193,0.13576090091,0.506998388197,0.13176009839,0.46281464898,0.269350991006,0.30291301081,0.161462833163,0.488891840358,0.200901773439,0.22428614646,0.130732742133,0.182185136231
-0.00224226080199,0.165990184107,191.475308642,18.4030785358,0.472868216415,0.146802829462,0.44427987764,0.288006976547,0.31010468869,0.163911786278,0.508895339488,0.202077975095,0.171054466262,0.108241850479,0.136110998363,0.515446749494,0.132473915889,0.46516273127,0.268330570822,0.30336606182,0.161681056006,0.496203603269,0.200009632522,0.226062983412,0.130770379865,0.180755768984
-0.000647270269728,0.166376605214,191.422839506,18.445283444,0.474820404614,0.146112628052,0.44269937703,0.286544853641,0.307219428685,0.16349841594,0.511374090648,0.201130054305,0.171045699521,0.10863899712,0.131645945353,0.515325196733,0.130934691819,0.464858663303,0.266713528569,0.299977085426,0.161840569496,0.497018949656,0.198786781773,0.223870502324,0.128189342286,0.180453851492
-0.00213415526639,0.165931156202,191.401234568,18.4806294011,0.477525800296,0.14754792756,0.44143706551,0.285697339827,0.306210648333,0.161845187974,0.512078830256,0.201019954314,0.170631417486,0.108785489969,0.132174980478,0.519287534176,0.132332386474,0.461777207675,0.263656521793,0.297481798108,0.159062956882,0.498279626188,0.196622646372,0.22269437813,0.128007615417,0.181765405293
0.00196106027907,0.167945658524,191.37962963,18.4945690833,0.478860272425,0.14702463706,0.443643944145,0.285096962157,0.304675220274,0.161699686749,0.511271194379,0.201387510751,0.170487605937,0.108625911244,0.129871530171,0.520906317114,0.131711107967,0.463740402566,0.262883598519,0.295711928188,0.158485344446,0.499955380645,0.195258586877,0.222162872803,0.127288036807,0.182801723429
0.00222309274849,0.161038138406,191.398148148,18.5128072916,0.473971598287,0.146526031526,0.438914275661,0.283175890866,0.302074973093,0.158575409882,0.506827708017,0.199957458433,0.16881902315,0.108269600144,0.130182445841,0.514046971733,0.132456026947,0.460753290396,0.259855706995,0.29533165043,0.158179669865,0.499723451944,0.19406634733,0.221085691818,0.127201760517,0.183534114101
0.00272102273239,0.160478096329,191.410493827,18.5526700562,0.472956839198,0.145140588416,0.439949882865,0.28209264008,0.300186339567,0.158068226151,0.506019242943,0.199475297428,0.167692635449,0.108302733017,0.132247231805,0.516034307012,0.131548712023,0.461905433075,0.259064741665,0.294510385428,0.158827711971,0.498642475708,0.193572172122,0.22029142858,0.128269195673,0.181681958872
-0.000809953742767,0.163188133278,191.401234568,18.5537526554,0.473105404354,0.146558594079,0.438616731927,0.281512653539,0.297491095441,0.157854008639,0.507530019809,0.198566876092,0.167288372256,0.108830366475,0.127880508507,0.516208431512,0.132360841005,0.462971835432,0.257515511423,0.291936296115,0.159284363307,0.502957925356,0.191985545205,0.218510027346,0.129083488437,0.182179663265
0.00443881692385,0.161796285928,191.413580247,18.5825821945,0.471849353378,0.146780280256,0.441606775735,0.28306012897,0.298064355512,0.157314413126,0.506586370725,0.199481585418,0.168109273327,0.10851982512,0.131906977892,0.514035271597,0.131356025408,0.463902430168,0.257332890458,0.29039469171,0.158194514793,0.501929246726,0.190728830526,0.217436060402,0.128368624377,0.18337940331
0.0017994056116,0.164876380045,191.475308642,18.6223336888,0.473033559911,0.147436553322,0.441012503466,0.283428855794,0.296008580292,0.156932687644,0.504816492659,0.198547882621,0.166372799614,0.108668876039,0.132152109327,0.51540961177,0.132898059609,0.458234536728,0.257380198316,0.289435772675,0.156984385336,0.500404216024,0.190468512559,0.216327208327,0.125488201339,0.183784530467
0.00101726688064,0.16446543817,191.49691358,18.6549659445,0.485387066246,0.148338532324,0.445791425376,0.285123012035,0.296709399307,0.159940521008,0.512802645901,0.199604671819,0.168891378413,0.107750411134,0.129526910945,0.527914858312,0.133339021784,0.470112082441,0.259767185012,0.288121177854,0.159398724755,0.504102401664,0.191970471179,0.220299207979,0.125960240768,0.185024784905
-0.00224129738946,0.169942322809,191.543209877,18.6374693606,0.476534419466,0.146805433357,0.432243454396,0.283106241786,0.294340606718,0.158045858309,0.503626172106,0.198092862927,0.167431926046,0.107825830453,0.128597401762,0.525825971125,0.131831829339,0.464853421421,0.258670760932,0.285894116673,0.158311377943,0.497636893229,0.191286867704,0.218822158367,0.124356014269,0.184959368932
3.04825754536e-06,0.182129761533,191.580246914,18.6605767038,0.481453964658,0.146364801637,0.438244481837,0.284566826034,0.294778329374,0.158961035437,0.503162912073,0.198546018596,0.167749952263,0.108137250225,0.128176843723,0.524995167416,0.132250955392,0.466763630538,0.26067737195,0.285288713904,0.159269131557,0.49470506501,0.192351591579,0.218643225724,0.125956927909,0.183379598363
0.00354725106381,0.176733318822,191.62345679,18.6718193454,0.477156435807,0.146375292992,0.429565079035,0.284958402132,0.295356845402,0.159933938848,0.501601077159,0.198294708973,0.16867068013,0.10861518695,0.133459418063,0.519495518214,0.132209856721,0.465401445178,0.263804181778,0.287003227547,0.158414409226,0.491069462013,0.193275004959,0.218115552601,0.126021858946,0.181820302916
