,b1_l,b2_l,b3_l,i1_l,i2_l,iii1_l,iii3_l,hg1_l,hg2_l,hg3_l,hg4_l,b1_r,b2_r,b3_r,i1_r,i2_r,iii1_r,iii3_r,hg1_r,hg2_r,hg3_r,hg4_r
0,0.745642173008,0.138194161365,0.717391755649,0.321580695189,0.202650365938,0.302948576376,0.677954823061,0.238718863035,0.334053223928,0.0844821532304,0.113669977327,0.746256864881,0.135223358119,0.735973858805,0.312379863361,0.132794165198,0.318765819058,0.695815473304,0.236581798641,0.294527638875,0.0422227420816,0.0685233222308
1,0.76311156474,0.132351567135,0.721052293719,0.283569918052,0.16053940779,0.287561603617,0.682627736664,0.218999311368,0.278589471348,0.0511478637775,0.0991088121519,0.755774401391,0.134799802189,0.72070107638,0.281711040167,0.148790567955,0.287752419555,0.685363120412,0.215504081482,0.280713169812,0.0581145104252,0.0934746274746
2,0.760637066571,0.131644464754,0.719806003906,0.283332520066,0.159599892073,0.287335681297,0.682515578862,0.219487516207,0.278598199953,0.050776484031,0.100909807399,0.755885970359,0.133926062337,0.720588362961,0.283083838109,0.150714068908,0.28853365065,0.684645986758,0.21583350024,0.280852844223,0.0576743536034,0.091687875429
3,0.75662857054,0.130883202116,0.715881853945,0.282515907729,0.157925594714,0.286429516279,0.680867719519,0.218908610802,0.276810976191,0.0510500731049,0.103277441471,0.753728176502,0.132720521009,0.718938262146,0.284121585301,0.150400837545,0.287774395313,0.682388410687,0.216283960641,0.279917631241,0.0571232400326,0.0921393286564
4,0.761842165515,0.132323312329,0.7184489512,0.283379958533,0.158259734629,0.288113807338,0.684254288991,0.219700712813,0.278970587214,0.0496206873214,0.104266055503,0.756302954764,0.133537428194,0.720724900941,0.286891124593,0.151501419046,0.291610845481,0.684231630564,0.21789708872,0.281917466266,0.0575277304033,0.0932984212274
5,0.759954289231,0.131995706524,0.718941874147,0.283379067976,0.161590368154,0.289250329197,0.685378943258,0.219793077934,0.279854045233,0.0513084946363,0.10087418024,0.755286262008,0.135405501398,0.720686096809,0.286714551019,0.157177936859,0.292355120853,0.683702881381,0.21782505281,0.282408695645,0.0569017787735,0.0929865620346
6,0.755091616572,0.131606519661,0.718474762293,0.281285011065,0.166055024768,0.287490564958,0.683003046924,0.2187158282,0.280238209809,0.0515395293283,0.102149702688,0.750129036435,0.135370803213,0.717903851219,0.284378872783,0.161258869078,0.29021833566,0.681466662371,0.216950281492,0.282653205292,0.056582093451,0.0910132161743
7,0.759820634458,0.132086028414,0.721122181817,0.2806103639,0.171876226779,0.286524408593,0.683428767032,0.218806841381,0.282126105694,0.0504431682651,0.0974766424538,0.755689125355,0.135306303203,0.719290511587,0.28248980317,0.161497341119,0.289182183942,0.684369843862,0.215924171941,0.283491989026,0.0563335977049,0.0928358812465
8,0.758488513629,0.131490934359,0.721987378119,0.278596975006,0.174967280733,0.284346301084,0.682814082451,0.217217950942,0.281095505205,0.0503860418837,0.0972942670923,0.755686233471,0.135879410588,0.719149144799,0.279993186966,0.160808113731,0.287534864993,0.683973824171,0.214675394781,0.281710509895,0.057363476429,0.0944104295454
9,0.756647064704,0.130698602484,0.720582192673,0.277016148709,0.171564572557,0.283609272985,0.681281239889,0.215537895196,0.278899332703,0.050693315511,0.0984905494621,0.753048754765,0.135461380598,0.71569377482,0.276437638656,0.160147046127,0.284913118918,0.68285752429,0.212575680671,0.279826513232,0.0570297043612,0.092553920281
10,0.75652166943,0.131111848373,0.721607893266,0.275286007086,0.171694366196,0.282140774213,0.681470741917,0.214368428372,0.27835593114,0.0504745826893,0.097128863837,0.754985084827,0.135504838033,0.717125758113,0.274811074858,0.159019822038,0.284216142073,0.68422564981,0.211444210595,0.278444552979,0.056200632163,0.0927672221725
11,0.757353551253,0.131472122768,0.721555489981,0.27399654935,0.169154062843,0.281245010772,0.681158887978,0.212558874941,0.27633197566,0.0493313344144,0.0981189455776,0.75573113308,0.135140219992,0.717629624053,0.272505497893,0.156575699648,0.283785966496,0.685980947116,0.209196210509,0.276548560242,0.0556381275435,0.0933475416826
